Date,Province,Daily_Case,Daily_Death,Daily_Recovered,Active_Case,Cumulative_Case,Cumulative_Recovered,Cumulative_Death,Cumulative_Active_Case
18/03/2021,DAERAH ISTIMEWA YOGYAKARTA,257,6,115,136,30939,25158,744,5037
19/03/2021,DAERAH ISTIMEWA YOGYAKARTA,161,2,49,110,31100,25207,746,5147
28/03/2020,KALIMANTAN UTARA,2,0,0,2,2,0,0,2
29/03/2020,KALIMANTAN UTARA,0,0,0,0,2,0,0,2
30/03/2020,KALIMANTAN UTARA,0,0,0,0,2,0,0,2
31/03/2020,KALIMANTAN UTARA,0,0,0,0,2,0,0,2
01/04/2020,KALIMANTAN UTARA,0,0,0,0,2,0,0,2
02/04/2020,KALIMANTAN UTARA,0,0,0,0,2,0,0,2
03/04/2020,KALIMANTAN UTARA,6,0,0,6,8,0,0,8
04/04/2020,KALIMANTAN UTARA,0,0,0,0,8,0,0,8
05/04/2020,KALIMANTAN UTARA,0,0,0,0,8,0,0,8
06/04/2020,KALIMANTAN UTARA,7,0,0,7,15,0,0,15
07/04/2020,KALIMANTAN UTARA,0,0,0,0,15,0,0,15
08/04/2020,KALIMANTAN UTARA,1,0,0,1,16,0,0,16
09/04/2020,KALIMANTAN UTARA,0,0,0,0,16,0,0,16
10/04/2020,KALIMANTAN UTARA,0,0,0,0,16,0,0,16
11/04/2020,KALIMANTAN UTARA,0,1,0,-1,16,0,1,15
12/04/2020,KALIMANTAN UTARA,0,0,0,0,16,0,1,15
13/04/2020,KALIMANTAN UTARA,0,0,0,0,16,0,1,15
14/04/2020,KALIMANTAN UTARA,0,0,0,0,16,0,1,15
15/04/2020,KALIMANTAN UTARA,4,0,1,3,20,1,1,18
16/04/2020,KALIMANTAN UTARA,8,0,1,7,28,2,1,25
17/04/2020,KALIMANTAN UTARA,19,0,0,19,47,2,1,44
18/04/2020,KALIMANTAN UTARA,3,0,0,3,50,2,1,47
19/04/2020,KALIMANTAN UTARA,19,0,0,19,69,2,1,66
20/04/2020,KALIMANTAN UTARA,4,0,0,4,73,2,1,70
21/04/2020,KALIMANTAN UTARA,4,0,0,4,77,2,1,74
22/04/2020,KALIMANTAN UTARA,0,0,0,0,77,2,1,74
23/04/2020,KALIMANTAN UTARA,0,0,0,0,77,2,1,74
24/04/2020,KALIMANTAN UTARA,0,0,0,0,77,2,1,74
25/04/2020,KALIMANTAN UTARA,6,0,0,6,83,2,1,80
26/04/2020,KALIMANTAN UTARA,6,0,0,6,89,2,1,86
27/04/2020,KALIMANTAN UTARA,1,0,0,1,90,2,1,87
28/04/2020,KALIMANTAN UTARA,2,0,0,2,92,2,1,89
29/04/2020,KALIMANTAN UTARA,0,0,2,-2,92,4,1,87
30/04/2020,KALIMANTAN UTARA,8,0,0,8,100,4,1,95
01/05/2020,KALIMANTAN UTARA,15,0,1,14,115,5,1,109
02/05/2020,KALIMANTAN UTARA,7,0,0,7,122,5,1,116
03/05/2020,KALIMANTAN UTARA,0,0,0,0,122,5,1,116
04/05/2020,KALIMANTAN UTARA,8,0,0,8,130,5,1,124
05/05/2020,KALIMANTAN UTARA,1,0,1,0,131,6,1,124
06/05/2020,KALIMANTAN UTARA,0,0,0,0,131,6,1,124
07/05/2020,KALIMANTAN UTARA,0,0,0,0,131,6,1,124
08/05/2020,KALIMANTAN UTARA,0,0,0,0,131,6,1,124
09/05/2020,KALIMANTAN UTARA,0,0,0,0,131,6,1,124
10/05/2020,KALIMANTAN UTARA,0,0,1,-1,131,7,1,123
11/05/2020,KALIMANTAN UTARA,1,0,0,1,132,7,1,124
12/05/2020,KALIMANTAN UTARA,0,0,5,-5,132,12,1,119
13/05/2020,KALIMANTAN UTARA,6,0,6,0,138,18,1,119
14/05/2020,KALIMANTAN UTARA,0,0,2,-2,138,20,1,117
15/05/2020,KALIMANTAN UTARA,3,0,9,-6,141,29,1,111
16/05/2020,KALIMANTAN UTARA,12,0,12,0,153,41,1,111
17/05/2020,KALIMANTAN UTARA,2,0,0,2,155,41,1,113
18/05/2020,KALIMANTAN UTARA,0,0,5,-5,155,46,1,108
19/05/2020,KALIMANTAN UTARA,5,0,5,0,160,51,1,108
20/05/2020,KALIMANTAN UTARA,0,0,0,0,160,51,1,108
21/05/2020,KALIMANTAN UTARA,2,0,3,-1,162,54,1,107
22/05/2020,KALIMANTAN UTARA,1,0,3,-2,163,57,1,105
23/05/2020,KALIMANTAN UTARA,0,0,0,0,163,57,1,105
24/05/2020,KALIMANTAN UTARA,1,0,2,-1,164,59,1,104
25/05/2020,KALIMANTAN UTARA,0,0,7,-7,164,66,1,97
26/05/2020,KALIMANTAN UTARA,0,1,3,-4,164,69,2,93
27/05/2020,KALIMANTAN UTARA,1,0,0,1,165,69,2,94
28/05/2020,KALIMANTAN UTARA,0,0,1,-1,165,70,2,93
29/05/2020,KALIMANTAN UTARA,0,0,2,-2,165,72,2,91
30/05/2020,KALIMANTAN UTARA,0,0,0,0,165,72,2,91
31/05/2020,KALIMANTAN UTARA,0,0,0,0,165,72,2,91
01/06/2020,KALIMANTAN UTARA,0,0,8,-8,165,80,2,83
02/06/2020,KALIMANTAN UTARA,0,0,2,-2,165,82,2,81
03/06/2020,KALIMANTAN UTARA,0,0,7,-7,165,89,2,74
04/06/2020,KALIMANTAN UTARA,0,0,0,0,165,89,2,74
05/06/2020,KALIMANTAN UTARA,2,0,5,-3,167,94,2,71
06/06/2020,KALIMANTAN UTARA,1,0,14,-13,168,108,2,58
07/06/2020,KALIMANTAN UTARA,1,0,11,-10,169,119,2,48
08/06/2020,KALIMANTAN UTARA,0,0,10,-10,169,129,2,38
09/06/2020,KALIMANTAN UTARA,1,0,1,0,170,130,2,38
10/06/2020,KALIMANTAN UTARA,0,0,3,-3,170,133,2,35
11/06/2020,KALIMANTAN UTARA,0,0,2,-2,170,135,2,33
12/06/2020,KALIMANTAN UTARA,0,0,0,0,170,135,2,33
13/06/2020,KALIMANTAN UTARA,0,0,2,-2,170,137,2,31
14/06/2020,KALIMANTAN UTARA,0,0,0,0,170,137,2,31
15/06/2020,KALIMANTAN UTARA,0,0,0,0,170,137,2,31
16/06/2020,KALIMANTAN UTARA,1,0,8,-7,171,145,2,24
17/06/2020,KALIMANTAN UTARA,0,0,0,0,171,145,2,24
18/06/2020,KALIMANTAN UTARA,0,0,2,-2,171,147,2,22
19/06/2020,KALIMANTAN UTARA,2,0,2,0,173,149,2,22
20/06/2020,KALIMANTAN UTARA,2,0,0,2,175,149,2,24
21/06/2020,KALIMANTAN UTARA,1,0,0,1,176,149,2,25
22/06/2020,KALIMANTAN UTARA,1,0,0,1,177,149,2,26
23/06/2020,KALIMANTAN UTARA,0,0,0,0,177,149,2,26
24/06/2020,KALIMANTAN UTARA,2,0,2,0,179,151,2,26
25/06/2020,KALIMANTAN UTARA,9,0,0,9,188,151,2,35
26/06/2020,KALIMANTAN UTARA,9,0,0,9,197,151,2,44
27/06/2020,KALIMANTAN UTARA,4,0,3,1,201,154,2,45
28/06/2020,KALIMANTAN UTARA,0,0,3,-3,201,157,2,42
29/06/2020,KALIMANTAN UTARA,3,0,0,3,204,157,2,45
30/06/2020,KALIMANTAN UTARA,2,0,2,0,206,159,2,45
01/07/2020,KALIMANTAN UTARA,0,0,5,-5,206,164,2,40
02/07/2020,KALIMANTAN UTARA,0,0,1,-1,206,165,2,39
03/07/2020,KALIMANTAN UTARA,0,0,6,-6,206,171,2,33
04/07/2020,KALIMANTAN UTARA,0,0,3,-3,206,174,2,30
05/07/2020,KALIMANTAN UTARA,0,0,0,0,206,174,2,30
06/07/2020,KALIMANTAN UTARA,0,0,0,0,206,174,2,30
07/07/2020,KALIMANTAN UTARA,0,0,3,-3,206,177,2,27
08/07/2020,KALIMANTAN UTARA,0,0,1,-1,206,178,2,26
09/07/2020,KALIMANTAN UTARA,8,0,9,-1,214,187,2,25
10/07/2020,KALIMANTAN UTARA,0,0,1,-1,214,188,2,24
